CUSTOMER,SEQUENCE,CUSTOMER_NAME,Division,ORDER_,DESPATCH_,ORDER_LINE,ITEM,DESCRIPTION,QTY,Item_Weight,Total_Weight,Item_Type,Item_Class,Destination_Country,LONG_DANGEROUS_CODE,COMMITED_DATE,EXPECTED_DATE,REQUESTED_SHIP_BY_DATE,CUSTOMER_REQUESTED_DATE,REQUESTED_DATE,CREATION_TIME,RP_STATUS_TIME,PP_STATUS_TIME,PC_Status_Time,CP_Status_Time,CO_Status_Time,ALLOCATION_TIME,PICK_LIST_PRINTED_TIME,STATUS,STOCKROOM,Time_Zone_Hours,CRITICALITY,Carrier,Dispatch_method,Customer_Reference,Terms_of_Delivery,PACKING,Fiscal_Document_Type,Tax_Engine_Status,Pre_Carriage_Load_ID,Main_Carriage_Load_ID,LATE_SHIP_DATE,LATE_SHIP_TIME,End_User_Name
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046889,00,8,81558909,SPHERI.PLAIN BEARING                ,2.00,1.550,3.100,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 16:31:43,,,,,,2026-07-24 10:30:52,2026-07-24 10:30:52,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046889,00,4,BR00074204,FUEL PRE-FILTER                     ,2.00,0.690,1.380,P,JD,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 16:31:42,,,,,,2026-07-24 10:30:52,2026-07-24 10:30:52,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046889,00,5,BR00074199,FUEL FILTER                         ,4.00,0.880,3.520,P,JD,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 16:31:42,,,,,,2026-07-24 10:30:52,2026-07-24 10:30:52,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046889,00,6,BR00050633,PRIMARY FILTER                      ,1.00,0.760,0.760,P,JD,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 16:31:42,,,,,,2026-07-24 10:30:52,2026-07-24 10:30:52,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046889,00,7,56038217,O-RING                              ,1.00,0.001,0.001,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 16:31:42,,,,,,2026-07-24 10:30:52,2026-07-24 10:30:52,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,11,56018844,"PEDAL, THROTTLE                     ",2.00,1.080,2.160,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:07,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,13,04705972,SEAL BAND                           ,1.00,0.015,0.015,6,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:07,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,14,70880191,SPRING                              ,1.00,0.010,0.010,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:07,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,15,70880244,SPRING                              ,2.00,0.280,0.560,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:07,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,4,80071779,SWITCH                              ,1.00,1.010,1.010,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:06,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,5,08002404,"BLOCK, CONTACT                      ",1.00,0.053,0.053,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:06,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,7,08002256,"SWITCH, ROCKER                      ",1.00,0.040,0.040,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:06,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,8,07534055,RUBBER BAND                         ,4.00,0.075,0.300,6,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:06,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046888,01,1,56024370,SOLENOID                            ,3.00,0.640,1.920,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-23 15:45:05,,,,,,2026-07-23 16:47:05,2026-07-23 16:47:06,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046516,07,40,04790082,SEAL                                ,15.00,0.001,0.015,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-30,2026-07-23 14:57:25,,,,,,2026-07-23 21:05:18,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046883,00,1,86539599,SEAL KIT                            ,1.00,0.010,0.010,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-22 17:25:02,,,,,,2026-07-24 11:16:48,2026-07-24 11:16:48,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046882,00,1,55050828,DRIVER (BRONZE)                     ,1.00,2.220,2.220,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-28,2026-07-22 17:13:05,,,,,,2026-07-24 11:09:11,2026-07-24 11:09:12,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046875,00,1,70460815,BOLT GUIDE                          ,2.00,1.270,2.540,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-29,2026-07-22 12:53:42,,,,,,2026-07-24 15:15:26,2026-07-24 15:15:26,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046850,00,1,77007231,CONTACTOR                           ,1.00,1.020,1.020,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-25,2026-07-21 12:34:14,,,,,,2026-07-24 12:27:45,2026-07-24 12:27:45,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,1,00783270,"PIN, CLEVIS                         ",1.00,13.680,13.680,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:54:59,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,2,00767720,"PIN,CLEVIS                          ",1.00,12.400,12.400,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:54:59,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,4,00864670,BUSHING                             ,1.00,0.840,0.840,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,5,02842700,SHIM                                ,8.00,0.008,0.064,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,6,02830190,SHIM                                ,8.00,0.002,0.016,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,7,AF00500569,"SCREW, SOCKET HEAD, HEXAGON         ",12.00,0.053,0.636,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,8,AF00500566,"SCREW, SOCKET HEAD, HEXAGON         ",40.00,0.040,1.600,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,9,AF03000034,"WASHER, LOCK, DISC-LOCK             ",28.00,0.006,0.168,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046846,00,10,AF00102591,"SCREW, HEXAGON HEAD, PARTIAL THREA  ",22.00,0.230,5.060,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-24,2026-07-21 11:14:20,,,,,,2026-07-24 10:55:00,2026-07-24 10:55:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046825,00,2,08002310,"LIGHT, LED*SEE T-TEXT*              ",2.00,0.470,0.940,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-25,2026-07-16 17:29:15,,,,,,2026-07-24 12:27:28,2026-07-24 12:27:28,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00008,A02,CERRO MATOSO SA                    ,PARTSERV            ,0046337,01,3,69029995,FILTER                              ,2.00,6.520,13.040,P,LE,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-07,2026-07-16 10:07:04,,,,,,2026-07-24 12:26:00,2026-07-24 12:26:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CERRO MATOSO SA                    
00008,A02,CERRO MATOSO SA                    ,PARTSERV            ,0046337,01,4,007704-001,"AIR ELEMENT, FILTER                 ",4.00,3.570,14.280,P,DT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-07,2026-07-16 10:07:04,,,,,,2026-07-24 12:26:00,2026-07-24 12:26:00,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CERRO MATOSO SA                    
00515,A01,JIN SHAN ANDES S.A.S               ,PARTSERV            ,0046783,01,5,26511761,TAPER PIN D40                       ,5.00,1.400,7.000,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-12,2026-07-13 15:30:45,,,,,,2026-07-24 12:37:28,2026-07-24 12:37:28,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,JIN SHAN ANDES S.A.S               
00515,A01,JIN SHAN ANDES S.A.S               ,PARTSERV            ,0046783,01,6,20888408,BEARING BUSHING                     ,2.00,0.080,0.160,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-12,2026-07-13 15:30:45,,,,,,2026-07-24 12:37:28,2026-07-24 12:37:28,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,JIN SHAN ANDES S.A.S               
00515,A01,JIN SHAN ANDES S.A.S               ,PARTSERV            ,0046783,01,10,77019201,JOYSTICK FORWARD/BACKWARD HORN      ,1.00,0.480,0.480,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-12,2026-07-13 15:30:45,,,,,,2026-07-24 12:37:28,2026-07-24 12:37:28,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,JIN SHAN ANDES S.A.S               
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046768,03,23,BG01583237,BEARING BUSHING                     ,2.00,0.480,0.960,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-15,2026-07-10 13:52:56,,,,,,2026-07-17 17:26:27,2026-07-17 17:26:27,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046755,00,1,73702405,SCREW                               ,21.00,0.030,0.630,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-24,2026-07-10 10:28:28,,,,,,2026-07-24 12:27:12,2026-07-24 12:27:12,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,38,55205888,RELAY                               ,21.00,0.020,0.420,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,39,88815329,RELAY BASE                          ,25.00,0.020,0.500,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,40,77012898,RELAY                               ,32.00,0.020,0.640,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,42,26363418,BUFFER                              ,4.00,4.030,16.120,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,43,70180409,BUSHING                             ,4.00,0.120,0.480,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,47,70391152,PLAIN WASHER IN BRONZE              ,2.00,0.400,0.800,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,48,AF10140016,"ADAPTER, MALE STUD CONNECTOR        ",2.00,0.080,0.160,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:33,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,24,88129179,"DIRECTIONAL VALVE, 3/2              ",1.00,0.159,0.159,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,25,BG00752584,BUSHING                             ,1.00,1.120,1.120,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,27,BG01669489,WIRE ROPE SBH7' (3630MM)            ,14.00,1.700,23.800,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,28,55059349,SEAL KIT                            ,2.00,0.420,0.840,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,32,BG00864184,CENTRIFUGAL WATER PUMP              ,3.00,30.500,91.500,C,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,33,AF03000036,"WASHER, LOCK, PAIR                  ",57.00,0.006,0.342,P,DT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,34,AF00101344,"SCREW, HEXAGON HEAD, FULL THREAD    ",21.00,0.200,4.200,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,36,26337508,FRAME STRIP                         ,8.00,1.800,14.400,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:32,,,,,,2026-07-24 12:35:18,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,12,BG00641499,SEAT                                ,1.00,43.700,43.700,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:16,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,13,56011846,DRYER                               ,2.00,1.240,2.480,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,17,56045189,DIRECTIONAL VALVE                   ,3.00,1.700,5.100,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,20,70821228,TUBE                                ,1.00,3.000,3.000,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,21,AF21150016,"BEARING, SPHERICAL PLAIN            ",2.00,0.540,1.080,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,22,70880191,SPRING                              ,4.00,0.010,0.040,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,23,70430531,SHIM                                ,8.00,0.029,0.232,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:31,,,,,,2026-07-24 12:35:17,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,5,56049476,SLEEVE                              ,8.00,0.026,0.208,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:30,,,,,,2026-07-24 12:35:16,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
